400 48000
397 196 80
196 397 80
287 119 54
119 287 54
290 41 26
41 290 26
292 10 33
10 292 33
250 181 60
181 250 60
225 73 25
73 225 25
392 290 40
290 392 40
55 65 77
65 55 77
13 124 90
124 13 90
90 174 4
174 90 4
310 171 52
171 310 52
242 58 71
58 242 71
348 348 0
348 348 0
65 326 93
326 65 93
75 311 43
311 75 43
208 272 20
272 208 20
233 349 12
349 233 12
76 190 20
190 76 20
141 67 85
67 141 85
266 209 76
209 266 76
138 163 18
163 138 18
332 222 42
222 332 42
281 122 7
122 281 7
159 315 34
315 159 34
23 310 42
310 23 42
247 131 27
131 247 27
196 295 3
295 196 3
386 115 45
115 386 45
53 301 63
301 53 63
215 129 55
129 215 55
181 267 18
267 181 18
99 199 40
199 99 40
41 32 15
32 41 15
30 82 67
82 30 67
293 276 14
276 293 14
210 319 59
319 210 59
149 387 56
387 149 56
154 288 19
288 154 19
369 369 0
369 369 0
274 150 36
150 274 36
45 250 87
250 45 87
37 243 72
243 37 72
152 244 16
244 152 16
283 28 55
28 283 55
297 4 11
4 297 11
59 275 70
275 59 70
208 262 27
262 208 27
315 102 98
102 315 98
284 71 73
71 284 73
35 259 70
259 35 70
237 247 7
247 237 7
32 219 60
219 32 60
95 155 70
155 95 70
75 262 19
262 75 19
79 273 78
273 79 78
306 195 39
195 306 39
169 274 54
274 169 54
223 173 90
173 223 90
295 298 77
298 295 77
166 353 75
353 166 75
199 124 87
124 199 87
27 59 82
59 27 82
134 181 9
181 134 9
396 200 88
200 396 88
221 231 95
231 221 95
369 22 16
22 369 16
243 128 39
128 243 39
368 118 86
118 368 86
266 96 93
96 266 93
286 214 98
214 286 98
114 365 23
365 114 23
301 393 34
393 301 34
136 127 16
127 136 16
45 76 68
76 45 68
386 297 99
297 386 99
233 218 21
218 233 21
249 62 1
62 249 1
40 382 20
382 40 20
79 249 68
249 79 68
224 87 82
87 224 82
322 201 48
201 322 48
97 103 93
103 97 93
332 191 72
191 332 72
300 236 48
236 300 48
68 174 98
174 68 98
20 7 16
7 20 16
230 95 49
95 230 49
213 267 80
267 213 80
14 87 4
87 14 4
101 169 78
169 101 78
303 169 28
169 303 28
358 114 12
114 358 12
101 187 12
187 101 12
289 335 32
335 289 32
64 285 52
285 64 52
71 102 98
102 71 98
280 332 45
332 280 45
81 97 12
97 81 12
313 111 99
111 313 99
369 213 20
213 369 20
347 68 42
68 347 42
327 378 56
378 327 56
239 79 95
79 239 95
51 368 83
368 51 83
236 32 68
32 236 68
40 56 22
56 40 22
238 288 55
288 238 55
83 369 52
369 83 52
147 234 16
234 147 16
346 203 29
203 346 29
267 102 97
102 267 97
261 30 27
30 261 27
17 269 6
269 17 6
265 273 26
273 265 26
48 109 11
109 48 11
116 149 67
149 116 67
239 340 55
340 239 55
246 23 76
23 246 76
350 171 62
171 350 62
166 69 65
69 166 65
195 288 67
288 195 67
244 149 97
149 244 97
223 119 67
119 223 67
329 384 40
384 329 40
308 32 1
32 308 1
319 100 50
100 319 50
338 339 90
339 338 90
245 137 66
137 245 66
389 135 54
135 389 54
58 0 2
0 58 2
347 319 98
319 347 98
48 269 22
269 48 22
167 136 3
136 167 3
103 228 11
228 103 11
87 29 82
29 87 82
188 331 72
331 188 72
79 174 17
174 79 17
217 40 42
40 217 42
257 29 77
29 257 77
63 39 29
39 63 29
65 338 1
338 65 1
216 387 70
387 216 70
238 106 58
106 238 58
141 210 38
210 141 38
305 297 19
297 305 19
339 37 50
37 339 50
312 117 24
117 312 24
16 324 43
324 16 43
45 253 6
253 45 6
37 135 72
135 37 72
375 288 88
288 375 88
362 358 78
358 362 78
371 231 6
231 371 6
276 128 25
128 276 25
168 166 75
166 168 75
80 235 52
235 80 52
113 121 68
121 113 68
389 264 66
264 389 66
243 70 3
70 243 3
330 294 78
294 330 78
218 334 93
334 218 93
128 212 62
212 128 62
196 136 45
136 196 45
202 364 25
364 202 25
143 254 64
254 143 64
378 6 78
6 378 78
99 127 67
127 99 67
315 293 62
293 315 62
338 48 44
48 338 44
184 178 14
178 184 14
119 271 42
271 119 42
283 385 38
385 283 38
19 330 92
330 19 92
384 356 19
356 384 19
68 99 26
99 68 26
233 78 32
78 233 32
211 330 45
330 211 45
56 393 35
393 56 35
104 289 19
289 104 19
235 4 38
4 235 38
237 45 22
45 237 22
381 381 0
381 381 0
330 253 50
253 330 50
30 379 83
379 30 83
60 63 46
63 60 46
228 186 83
186 228 83
173 121 40
121 173 40
63 241 75
241 63 75
67 31 81
31 67 81
265 57 25
57 265 25
54 55 48
55 54 48
36 36 0
36 36 0
278 241 38
241 278 38
260 220 73
220 260 73
320 235 19
235 320 19
110 110 0
110 110 0
48 248 46
248 48 46
221 370 86
370 221 86
236 163 61
163 236 61
303 146 94
146 303 94
220 175 11
175 220 11
120 163 47
163 120 47
398 356 86
356 398 86
211 176 59
176 211 59
131 364 31
364 131 31
193 26 31
26 193 31
42 372 4
372 42 4
364 258 41
258 364 41
127 271 44
271 127 44
225 166 17
166 225 17
381 386 45
386 381 45
192 106 60
106 192 60
117 278 67
278 117 67
245 389 51
389 245 51
209 320 44
320 209 44
236 251 86
251 236 86
208 356 50
356 208 50
67 297 29
297 67 29
290 93 7
93 290 7
56 11 88
11 56 88
394 56 81
56 394 81
100 216 73
216 100 73
109 333 3
333 109 3
328 131 92
131 328 92
279 340 65
340 279 65
24 176 16
176 24 16
162 385 24
385 162 24
265 4 73
4 265 73
46 294 67
294 46 67
53 303 30
303 53 30
42 297 38
297 42 38
175 350 54
350 175 54
300 59 40
59 300 40
255 387 71
387 255 71
247 219 63
219 247 63
112 243 40
243 112 40
181 357 25
357 181 25
205 222 81
222 205 81
31 269 27
269 31 27
350 322 30
322 350 30
280 316 28
316 280 28
178 324 43
324 178 43
189 316 98
316 189 98
128 39 98
39 128 98
347 103 10
103 347 10
142 343 43
343 142 43
1 322 53
322 1 53
280 382 18
382 280 18
211 214 34
214 211 34
391 384 30
384 391 30
121 308 73
308 121 73
310 177 24
177 310 24
38 168 22
168 38 22
386 271 84
271 386 84
128 166 28
166 128 28
180 238 81
238 180 81
55 91 65
91 55 65
198 372 47
372 198 47
168 135 13
135 168 13
55 126 97
126 55 97
385 247 57
247 385 57
258 109 34
109 258 34
234 147 3
147 234 3
256 85 26
85 256 26
341 166 45
166 341 45
221 346 83
346 221 83
54 1 27
1 54 27
319 152 51
152 319 51
166 320 86
320 166 86
164 128 12
128 164 12
363 385 23
385 363 23
72 372 57
372 72 57
171 127 14
127 171 14
209 105 7
105 209 7
375 250 80
250 375 80
273 186 34
186 273 34
275 213 53
213 275 53
379 164 71
164 379 71
251 202 2
202 251 2
179 366 30
366 179 30
91 329 67
329 91 67
214 1 39
1 214 39
172 124 66
124 172 66
338 333 72
333 338 72
397 308 74
308 397 74
277 134 60
134 277 60
163 9 25
9 163 25
16 340 89
340 16 89
387 191 91
191 387 91
41 370 57
370 41 57
271 14 38
14 271 38
390 228 39
228 390 39
130 352 16
352 130 16
348 290 49
290 348 49
272 239 10
239 272 10
47 116 44
116 47 44
359 279 5
279 359 5
85 247 45
247 85 45
326 186 88
186 326 88
18 227 59
227 18 59
27 50 73
50 27 73
366 41 53
41 366 53
257 123 6
123 257 6
225 71 48
71 225 48
175 296 88
296 175 88
385 295 56
295 385 56
329 254 36
254 329 36
234 291 35
291 234 35
31 218 22
218 31 22
301 378 67
378 301 67
85 345 57
345 85 57
295 20 15
20 295 15
120 43 63
43 120 63
295 339 3
339 295 3
232 234 60
234 232 60
161 41 48
41 161 48
347 284 83
284 347 83
378 54 57
54 378 57
398 242 11
242 398 11
328 362 15
362 328 15
212 241 94
241 212 94
232 308 15
308 232 15
275 323 62
323 275 62
95 1 87
1 95 87
208 394 35
394 208 35
108 279 70
279 108 70
86 333 28
333 86 28
36 128 39
128 36 39
365 42 6
42 365 6
149 89 18
89 149 18
342 336 50
336 342 50
250 351 25
351 250 25
173 165 92
165 173 92
252 212 46
212 252 46
39 21 40
21 39 40
326 129 71
129 326 71
297 167 5
167 297 5
377 156 85
156 377 85
68 121 27
121 68 27
74 222 68
222 74 68
244 116 4
116 244 4
294 318 7
318 294 7
171 43 73
43 171 73
216 296 85
296 216 85
262 287 58
287 262 58
254 214 39
214 254 39
359 283 92
283 359 92
115 120 12
120 115 12
188 47 38
47 188 38
10 367 82
367 10 82
78 224 28
224 78 28
396 31 99
31 396 99
391 356 67
356 391 67
287 94 29
94 287 29
175 252 36
252 175 36
341 44 62
44 341 62
356 3 97
3 356 97
348 118 17
118 348 17
312 306 16
306 312 16
183 184 98
184 183 98
7 312 94
312 7 94
391 163 85
163 391 85
160 252 46
252 160 46
248 193 90
193 248 90
110 101 45
101 110 45
207 1 15
1 207 15
376 313 73
313 376 73
192 215 41
215 192 41
376 399 91
399 376 91
335 263 85
263 335 85
326 26 22
26 326 22
226 257 99
257 226 99
219 370 51
370 219 51
65 218 96
218 65 96
307 281 97
281 307 97
152 40 98
40 152 98
67 17 63
17 67 63
240 209 78
209 240 78
233 137 29
137 233 29
92 261 3
261 92 3
119 236 29
236 119 29
328 335 49
335 328 49
298 287 66
287 298 66
69 335 74
335 69 74
350 133 26
133 350 26
390 283 46
283 390 46
359 299 86
299 359 86
121 177 72
177 121 72
210 359 48
359 210 48
235 3 10
3 235 10
91 122 98
122 91 98
220 3 33
3 220 33
121 253 72
253 121 72
88 322 60
322 88 60
314 224 93
224 314 93
340 167 28
167 340 28
386 126 27
126 386 27
225 199 57
199 225 57
249 10 16
10 249 16
397 197 19
197 397 19
359 288 94
288 359 94
157 61 49
61 157 49
243 182 2
182 243 2
167 222 77
222 167 77
27 136 1
136 27 1
372 29 68
29 372 68
153 367 47
367 153 47
280 144 46
144 280 46
89 393 56
393 89 56
257 343 54
343 257 54
29 302 94
302 29 94
275 12 55
12 275 55
124 207 38
207 124 38
226 326 12
326 226 12
203 354 49
354 203 49
357 278 30
278 357 30
325 31 97
31 325 97
324 264 42
264 324 42
171 353 35
353 171 35
379 163 30
163 379 30
385 192 33
192 385 33
280 67 97
67 280 97
235 191 56
191 235 56
382 190 25
190 382 25
288 239 82
239 288 82
359 150 18
150 359 18
284 14 60
14 284 60
7 320 48
320 7 48
386 83 78
83 386 78
324 275 63
275 324 63
212 343 37
343 212 37
268 269 6
269 268 6
251 11 83
11 251 83
91 202 65
202 91 65
210 71 25
71 210 25
361 241 61
241 361 61
327 202 68
202 327 68
247 250 6
250 247 6
282 280 30
280 282 30
109 244 38
244 109 38
3 56 82
56 3 82
40 277 3
277 40 3
47 128 14
128 47 14
82 171 16
171 82 16
248 382 39
382 248 39
325 343 80
343 325 80
238 270 82
270 238 82
206 70 84
70 206 84
64 352 65
352 64 65
247 62 61
62 247 61
185 17 17
17 185 17
67 58 94
58 67 94
170 57 74
57 170 74
284 139 46
139 284 46
200 339 80
339 200 80
139 264 23
264 139 23
320 102 45
102 320 45
254 260 67
260 254 67
39 325 20
325 39 20
56 124 34
124 56 34
317 309 51
309 317 51
186 329 61
329 186 61
333 99 18
99 333 18
207 336 10
336 207 10
205 88 49
88 205 49
100 168 58
168 100 58
306 29 25
29 306 25
297 306 97
306 297 97
353 382 83
382 353 83
222 291 87
291 222 87
9 172 48
172 9 48
294 224 67
224 294 67
101 160 77
160 101 77
259 248 26
248 259 26
396 28 92
28 396 92
9 80 13
80 9 13
119 387 94
387 119 94
44 284 0
284 44 0
394 190 34
190 394 34
77 364 25
364 77 25
216 373 50
373 216 50
165 267 74
267 165 74
284 321 34
321 284 34
313 132 34
132 313 34
191 128 63
128 191 63
136 89 95
89 136 95
249 208 82
208 249 82
343 205 19
205 343 19
295 199 9
199 295 9
229 228 73
228 229 73
6 45 99
45 6 99
356 162 18
162 356 18
130 46 91
46 130 91
64 311 23
311 64 23
151 102 4
102 151 4
314 238 93
238 314 93
109 87 54
87 109 54
244 382 59
382 244 59
263 277 10
277 263 10
24 106 38
106 24 38
149 113 35
113 149 35
248 69 49
69 248 49
195 310 16
310 195 16
58 186 67
186 58 67
161 190 33
190 161 33
351 235 95
235 351 95
39 41 91
41 39 91
373 100 54
100 373 54
251 310 78
310 251 78
357 301 79
301 357 79
22 288 28
288 22 28
92 38 47
38 92 47
196 185 9
185 196 9
12 244 95
244 12 95
332 357 37
357 332 37
117 308 25
308 117 25
364 299 66
299 364 66
119 9 24
9 119 24
29 339 33
339 29 33
282 19 56
19 282 56
171 299 0
299 171 0
161 298 96
298 161 96
346 159 60
159 346 60
142 207 44
207 142 44
99 44 62
44 99 62
8 21 78
21 8 78
259 40 34
40 259 34
195 208 40
208 195 40
87 242 23
242 87 23
58 250 46
250 58 46
357 350 7
350 357 7
207 246 5
246 207 5
366 58 48
58 366 48
173 203 47
203 173 47
170 17 7
17 170 7
267 183 29
183 267 29
351 342 25
342 351 25
112 35 12
35 112 12
370 204 56
204 370 56
279 106 15
106 279 15
86 352 20
352 86 20
4 10 68
10 4 68
178 165 68
165 178 68
300 182 27
182 300 27
43 378 46
378 43 46
298 121 32
121 298 32
362 156 96
156 362 96
316 118 18
118 316 18
72 274 97
274 72 97
178 241 35
241 178 35
82 62 40
62 82 40
92 182 70
182 92 70
210 302 70
302 210 70
392 382 13
382 392 13
370 328 92
328 370 92
378 178 66
178 378 66
162 140 74
140 162 74
211 8 93
8 211 93
229 80 19
80 229 19
79 258 61
258 79 61
366 340 75
340 366 75
258 385 9
385 258 9
328 195 12
195 328 12
250 187 94
187 250 94
216 110 74
110 216 74
8 88 53
88 8 53
274 202 45
202 274 45
249 13 54
13 249 54
294 195 34
195 294 34
213 274 45
274 213 45
326 192 85
192 326 85
101 51 22
51 101 22
11 379 17
379 11 17
175 182 57
182 175 57
167 395 58
395 167 58
207 200 85
200 207 85
9 146 86
146 9 86
375 52 80
52 375 80
170 86 45
86 170 45
372 188 69
188 372 69
191 36 71
36 191 71
353 70 32
70 353 32
303 237 80
237 303 80
261 396 32
396 261 32
46 5 30
5 46 30
384 380 82
380 384 82
264 102 69
102 264 69
310 50 52
50 310 52
282 239 73
239 282 73
307 30 65
30 307 65
344 201 78
201 344 78
155 106 48
106 155 48
240 9 85
9 240 85
272 223 81
223 272 81
104 221 38
221 104 38
387 206 71
206 387 71
25 390 84
390 25 84
76 295 66
295 76 66
315 268 26
268 315 26
345 33 70
33 345 70
99 211 25
211 99 25
157 11 17
11 157 17
119 96 41
96 119 41
342 129 98
129 342 98
185 273 91
273 185 91
154 296 68
296 154 68
97 180 44
180 97 44
392 299 59
299 392 59
260 325 57
325 260 57
246 295 8
295 246 8
9 372 65
372 9 65
21 242 36
242 21 36
69 383 78
383 69 78
151 181 46
181 151 46
223 366 19
366 223 19
314 73 15
73 314 15
148 79 14
79 148 14
399 90 26
90 399 26
324 399 24
399 324 24
171 7 86
7 171 86
95 125 7
125 95 7
128 321 44
321 128 44
231 54 90
54 231 90
9 320 46
320 9 46
377 255 68
255 377 68
77 334 34
334 77 34
76 376 12
376 76 12
352 376 37
376 352 37
123 335 23
335 123 23
218 12 82
12 218 82
108 326 62
326 108 62
381 370 46
370 381 46
35 212 0
212 35 0
8 221 21
221 8 21
6 150 28
150 6 28
126 227 14
227 126 14
360 255 90
255 360 90
25 207 18
207 25 18
154 137 1
137 154 1
118 71 61
71 118 61
44 85 42
85 44 42
366 331 29
331 366 29
178 232 38
232 178 38
352 5 44
5 352 44
54 385 23
385 54 23
234 299 83
299 234 83
89 141 8
141 89 8
249 360 22
360 249 22
131 66 11
66 131 11
184 184 0
184 184 0
134 345 81
345 134 81
220 39 99
39 220 99
103 169 78
169 103 78
287 307 82
307 287 82
292 3 88
3 292 88
229 226 22
226 229 22
80 362 64
362 80 64
222 122 13
122 222 13
134 97 44
97 134 44
200 160 81
160 200 81
336 295 26
295 336 26
117 67 66
67 117 66
169 170 87
170 169 87
47 58 46
58 47 46
181 302 49
302 181 49
369 84 28
84 369 28
344 164 42
164 344 42
8 386 64
386 8 64
273 72 13
72 273 13
317 224 74
224 317 74
50 161 21
161 50 21
129 230 88
230 129 88
247 399 10
399 247 10
134 398 20
398 134 20
280 131 75
131 280 75
381 101 59
101 381 59
309 397 23
397 309 23
151 5 62
5 151 62
68 278 34
278 68 34
81 147 59
147 81 59
207 198 72
198 207 72
54 268 74
268 54 74
54 79 60
79 54 60
4 251 40
251 4 40
136 326 21
326 136 21
189 37 83
37 189 83
186 361 86
361 186 86
154 21 61
21 154 61
188 120 72
120 188 72
395 270 44
270 395 44
224 149 51
149 224 51
92 275 5
275 92 5
123 135 61
135 123 61
375 275 49
275 375 49
253 349 38
349 253 38
243 332 76
332 243 76
204 18 19
18 204 19
331 125 40
125 331 40
392 313 13
313 392 13
117 260 83
260 117 83
113 84 33
84 113 33
164 129 8
129 164 8
221 252 96
252 221 96
283 179 71
179 283 71
32 385 20
385 32 20
323 228 4
228 323 4
23 219 67
219 23 67
148 11 11
11 148 11
13 276 28
276 13 28
273 60 42
60 273 42
206 39 5
39 206 5
28 243 1
243 28 1
263 375 25
375 263 25
295 312 97
312 295 97
170 140 2
140 170 2
170 76 25
76 170 25
341 343 25
343 341 25
352 154 90
154 352 90
229 35 15
35 229 15
241 77 25
77 241 25
138 283 16
283 138 16
260 197 26
197 260 26
187 274 74
274 187 74
99 71 44
71 99 44
191 273 66
273 191 66
219 50 7
50 219 7
162 327 12
327 162 12
268 217 93
217 268 93
303 285 86
285 303 86
380 310 24
310 380 24
216 327 19
327 216 19
31 139 68
139 31 68
158 278 42
278 158 42
84 377 66
377 84 66
228 120 39
120 228 39
95 339 90
339 95 90
254 53 69
53 254 69
366 321 39
321 366 39
211 177 24
177 211 24
297 109 34
109 297 34
73 325 13
325 73 13
204 213 67
213 204 67
82 208 51
208 82 51
59 274 31
274 59 31
131 165 26
165 131 26
70 107 33
107 70 33
123 377 51
377 123 51
397 16 63
16 397 63
174 340 12
340 174 12
283 126 86
126 283 86
161 240 31
240 161 31
118 396 96
396 118 96
137 79 56
79 137 56
288 90 82
90 288 82
219 222 48
222 219 48
198 292 55
292 198 55
31 368 84
368 31 84
134 365 0
365 134 0
97 91 92
91 97 92
262 374 19
374 262 19
148 135 11
135 148 11
107 127 42
127 107 42
186 336 30
336 186 30
277 18 2
18 277 2
51 266 0
266 51 0
295 174 83
174 295 83
263 58 17
58 263 17
180 359 67
359 180 67
271 103 29
103 271 29
198 22 29
22 198 29
333 85 60
85 333 60
91 145 39
145 91 39
33 331 75
331 33 75
216 160 94
160 216 94
212 370 59
370 212 59
386 105 74
105 386 74
45 22 55
22 45 55
356 341 78
341 356 78
59 122 76
122 59 76
82 51 62
51 82 62
119 11 53
11 119 53
264 3 38
3 264 38
324 376 24
376 324 24
137 346 35
346 137 35
309 168 26
168 309 26
316 124 67
124 316 67
195 136 42
136 195 42
223 170 93
170 223 93
185 289 57
289 185 57
190 154 60
154 190 60
181 254 90
254 181 90
387 114 15
114 387 15
364 90 4
90 364 4
310 125 27
125 310 27
314 35 48
35 314 48
340 351 24
351 340 24
259 98 60
98 259 60
301 322 30
322 301 30
347 59 72
59 347 72
4 250 78
250 4 78
16 31 32
31 16 32
6 370 98
370 6 98
273 334 89
334 273 89
277 197 14
197 277 14
357 111 49
111 357 49
157 3 53
3 157 53
81 214 51
214 81 51
94 68 73
68 94 73
324 15 33
15 324 33
396 371 35
371 396 35
174 387 18
387 174 18
158 345 88
345 158 88
257 171 23
171 257 23
46 0 20
0 46 20
360 309 83
309 360 83
262 66 38
66 262 38
4 18 94
18 4 94
72 292 18
292 72 18
39 177 67
177 39 67
10 312 93
312 10 93
349 30 52
30 349 52
247 118 61
118 247 61
370 93 7
93 370 7
370 265 19
265 370 19
280 148 81
148 280 81
48 398 43
398 48 43
67 192 67
192 67 67
311 263 7
263 311 7
88 330 69
330 88 69
352 75 71
75 352 71
70 52 40
52 70 40
299 362 63
362 299 63
19 194 64
194 19 64
352 93 2
93 352 2
353 91 97
91 353 97
372 236 65
236 372 65
283 99 24
99 283 24
323 29 45
29 323 45
275 56 16
56 275 16
209 36 38
36 209 38
213 128 78
128 213 78
311 28 93
28 311 93
227 399 87
399 227 87
291 303 32
303 291 32
293 256 76
256 293 76
143 228 12
228 143 12
8 63 11
63 8 11
184 338 92
338 184 92
329 165 48
165 329 48
346 326 36
326 346 36
384 140 65
140 384 65
15 3 45
3 15 45
360 230 44
230 360 44
147 121 99
121 147 99
332 367 56
367 332 56
208 110 36
110 208 36
320 70 52
70 320 52
83 254 90
254 83 90
275 183 56
183 275 56
75 81 82
81 75 82
312 18 74
18 312 74
229 385 78
385 229 78
174 345 60
345 174 60
70 44 34
44 70 34
269 376 53
376 269 53
277 136 15
136 277 15
114 8 85
8 114 85
366 91 91
91 366 91
156 318 26
318 156 26
112 394 60
394 112 60
347 306 30
306 347 30
321 135 67
135 321 67
251 261 12
261 251 12
12 331 8
331 12 8
198 200 37
200 198 37
351 78 73
78 351 73
166 144 34
144 166 34
3 62 25
62 3 25
46 218 96
218 46 96
90 36 82
36 90 82
396 266 3
266 396 3
83 33 7
33 83 7
344 97 71
97 344 71
227 206 69
206 227 69
379 243 72
243 379 72
9 368 90
368 9 90
153 102 93
102 153 93
215 280 91
280 215 91
386 376 67
376 386 67
221 66 4
66 221 4
3 14 70
14 3 70
106 49 56
49 106 56
13 345 53
345 13 53
284 172 59
172 284 59
305 151 54
151 305 54
277 113 23
113 277 23
367 218 77
218 367 77
12 34 57
34 12 57
55 372 85
372 55 85
323 193 3
193 323 3
227 196 69
196 227 69
349 254 18
254 349 18
105 220 15
220 105 15
187 18 62
18 187 62
291 225 39
225 291 39
356 48 59
48 356 59
174 277 71
277 174 71
160 387 79
387 160 79
132 72 2
72 132 2
277 176 29
176 277 29
73 197 78
197 73 78
280 268 84
268 280 84
100 283 95
283 100 95
108 71 65
71 108 65
70 314 90
314 70 90
262 270 90
270 262 90
373 44 68
44 373 68
144 157 55
157 144 55
275 289 27
289 275 27
377 167 55
167 377 55
258 192 5
192 258 5
89 72 73
72 89 73
25 124 56
124 25 56
320 233 79
233 320 79
185 255 45
255 185 45
276 117 67
117 276 67
366 90 64
90 366 64
334 187 21
187 334 21
241 62 10
62 241 10
221 392 77
392 221 77
328 250 22
250 328 22
233 291 94
291 233 94
6 316 71
316 6 71
15 236 4
236 15 4
94 374 59
374 94 59
29 159 68
159 29 68
71 323 55
323 71 55
258 244 96
244 258 96
273 55 69
55 273 69
217 384 98
384 217 98
231 311 53
311 231 53
190 227 76
227 190 76
180 251 38
251 180 38
91 243 40
243 91 40
120 355 60
355 120 60
144 278 15
278 144 15
264 179 30
179 264 30
333 396 66
396 333 66
331 16 25
16 331 25
115 327 30
327 115 30
257 154 6
154 257 6
14 170 38
170 14 38
217 160 29
160 217 29
61 352 2
352 61 2
368 313 98
313 368 98
246 328 52
328 246 52
321 192 32
192 321 32
51 126 28
126 51 28
70 9 44
9 70 44
147 124 71
124 147 71
77 381 78
381 77 78
35 395 48
395 35 48
173 213 61
213 173 61
354 226 13
226 354 13
208 194 26
194 208 26
206 392 55
392 206 55
399 291 17
291 399 17
77 371 87
371 77 87
87 116 86
116 87 86
163 139 63
139 163 63
145 269 50
269 145 50
92 218 23
218 92 23
257 279 30
279 257 30
35 292 38
292 35 38
181 171 45
171 181 45
174 26 56
26 174 56
40 377 99
377 40 99
309 55 70
55 309 70
297 94 38
94 297 38
335 257 78
257 335 78
99 354 47
354 99 47
249 399 17
399 249 17
125 256 48
256 125 48
355 244 93
244 355 93
345 25 64
25 345 64
142 151 42
151 142 42
98 143 19
143 98 19
249 53 26
53 249 26
20 302 20
302 20 20
258 237 30
237 258 30
188 288 84
288 188 84
388 90 83
90 388 83
357 215 92
215 357 92
206 122 36
122 206 36
113 115 62
115 113 62
265 357 12
357 265 12
360 128 62
128 360 62
13 307 34
307 13 34
315 227 44
227 315 44
153 309 85
309 153 85
393 394 73
394 393 73
83 29 30
29 83 30
298 321 88
321 298 88
